id,sentence,type,pronoun,logprobs,continuation_log_prob,id_num,tokens
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -8.201032638549805, -9.689014434814453, -2.969423770904541, -6.134247779846191, -2.0488603115081787, -3.9891698360443115, -1.7662827968597412, -6.063486576080322, -1.779749870300293, -0.04427724704146385, -2.596162796020508, -1.20418381690979, -2.901310920715332, -2.0991382598876953, -0.006106291897594929, -3.1566851139068604, -2.390691041946411, -3.633591651916504, -0.7823214530944824, -1.2024047374725342]",-16.172249470837414,15,▁I|▁doubt|▁that|▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
15_bone_modal,David wants to discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,modal,it,"[-8.38505744934082, -0.4599524736404419, -7.6817522048950195, -2.846592903137207, -7.019509792327881, -3.614682197570801, -4.272947311401367, -2.619105815887451, -7.090285301208496, -0.897962212562561, -0.15389986336231232, -2.82362699508667, -2.8418641090393066, -3.7158923149108887, -10.623491287231445, -3.356137752532959, -0.008299149572849274, -2.91896915435791, -2.5526578426361084, -0.008516303263604641, -5.337228775024414, -3.676032543182373, -0.6622398495674133]",-32.859464972279966,15,▁David|▁wants|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_modal,David wants to discover a bone on his archeological expedition and it's not a big deal.,modal,subj,"[-8.38505744934082, -0.4599524736404419, -7.6817522048950195, -2.846592903137207, -7.019509792327881, -3.614682197570801, -4.272947311401367, -2.619105815887451, -7.090285301208496, -0.897962212562561, -0.15389986336231232, -2.82362699508667, -2.8418641090393066, -3.7158923149108887, -2.387693405151367, -0.016254402697086334, -2.5431010723114014, -2.3887040615081787, -4.202115535736084, -0.5337237119674683, -1.0010017156600952]",-16.78848621994257,15,▁David|▁wants|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
15_bone_managed,David managed to discover a bone on his archeological expedition. It likely belonged to an extinct bird species.,managed,it,"[-10.506942749023438, -0.7991953492164612, -6.77523946762085, -1.8639626502990723, -6.351559162139893, -2.5268728733062744, -4.201830863952637, -2.6633410453796387, -7.134957313537598, -1.6033062934875488, -0.10038989782333374, -2.4039363861083984, -1.4156073331832886, -3.1494498252868652, -10.514115333557129, -0.5452761054039001, -0.008016436360776424, -2.431946277618408, -1.8626153469085693, -0.003061966272071004, -4.919125080108643, -3.1960959434509277, -1.12701416015625]",-27.75671647512354,15,▁David|▁managed|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_managed,David managed to discover a bone on his archeological expedition. It's not a big deal.,managed,subj,"[-10.506942749023438, -0.7991953492164612, -6.77523946762085, -1.8639626502990723, -6.351559162139893, -2.5268728733062744, -4.201830863952637, -2.6633410453796387, -7.134957313537598, -1.6033062934875488, -0.10038989782333374, -2.4039363861083984, -1.4156073331832886, -3.1494498252868652, -3.770317554473877, -0.00659846980124712, -2.8258159160614014, -1.6281025409698486, -3.330991506576538, -0.8263190984725952, -2.277153491973877]",-17.81474840361625,15,▁David|▁managed|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
15_bone_failed,David failed to discover a bone on his archeological expedition. It likely belonged to an extinct bird species.,failed,it,"[-9.8199462890625, -0.7197202444076538, -7.063423156738281, -2.9245457649230957, -6.318230628967285, -2.0881459712982178, -4.180242538452148, -2.385077714920044, -7.214687347412109, -0.9518131017684937, -0.03825083002448082, -2.1515045166015625, -1.9036710262298584, -3.7451980113983154, -8.882460594177246, -3.7922239303588867, -0.016915567219257355, -2.917386054992676, -2.8928210735321045, -0.007369595114141703, -5.130025863647461, -3.5196003913879395, -1.0288407802581787]",-31.932841862086207,15,▁David|▁failed|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_failed,David failed to discover a bone on his archeological expedition. It's not a big deal.,failed,subj,"[-9.8199462890625, -0.7197202444076538, -7.063423156738281, -2.9245457649230957, -6.318230628967285, -2.0881459712982178, -4.180242538452148, -2.385077714920044, -7.214687347412109, -0.9518131017684937, -0.03825083002448082, -2.1515045166015625, -1.9036710262298584, -3.7451980113983154, -3.13240122795105, -0.008113638497889042, -2.567157745361328, -2.3096230030059814, -2.26190447807312, -0.42783123254776, -1.575531005859375]",-16.02776034269482,15,▁David|▁failed|▁to|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
16_house_affirmative,Lisa built a house and it is the most beautiful building I have ever seen.,affirmative,it,"[-10.146056175231934, -1.4602187871932983, -3.79952335357666, -2.795380115509033, -4.872572898864746, -2.73711895942688, -3.219653367996216, -2.3733084201812744, -0.9920661449432373, -4.612062454223633, -1.3815069198608398, -0.42755159735679626, -0.10070943832397461, -0.1082407534122467, -0.41266196966171265]",-21.237452924251556,16,▁Lisa|▁built|▁a|▁house|▁and|▁it|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_affirmative,Lisa built a house and it's not a big deal.,affirmative,subj,"[-10.146056175231934, -1.4602187871932983, -3.79952335357666, -2.795380115509033, -4.872572898864746, -3.1844875812530518, -0.007883979007601738, -3.323326349258423, -2.128371000289917, -3.7310192584991455, -1.6148443222045898, -0.952013373374939]",-19.814518762752414,16,▁Lisa|▁built|▁a|▁house|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
16_house_negated,Lisa didn't build a house and it is the most beautiful building I have ever seen.,negated,it,"[-8.200906753540039, -0.6390298008918762, -0.00016068121476564556, -9.53456974029541, -1.6803498268127441, -3.0538198947906494, -3.6479177474975586, -4.394411087036133, -3.2251996994018555, -3.7592673301696777, -3.703683853149414, -1.8107277154922485, -4.731439113616943, -1.1655713319778442, -0.594390869140625, -0.15724454820156097, -0.1911521553993225, -0.47638410329818726]",-24.209471806883812,16,▁Lisa|▁didn|'|t|▁build|▁a|▁house|▁and|▁it|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_negated,Lisa didn't build a house and it's not a big deal.,negated,subj,"[-8.200906753540039, -0.6390298008918762, -0.00016068121476564556, -9.53456974029541, -1.6803498268127441, -3.0538198947906494, -3.6479177474975586, -4.394411087036133, -1.6460388898849487, -0.011030882596969604, -1.2369678020477295, -2.0940394401550293, -4.071167469024658, -0.9848084449768066, -0.7693418264389038]",-15.207805842161179,16,▁Lisa|▁didn|'|t|▁build|▁a|▁house|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
16_house_know,I know that Lisa built a house. It is the most beautiful building I have ever seen.,know,it,"[-4.491087913513184, -1.9560986757278442, -10.091588020324707, -9.198535919189453, -1.5741286277770996, -3.703660249710083, -3.2558040618896484, -2.9696030616760254, -2.326526165008545, -3.4062037467956543, -2.405748128890991, -0.8106837272644043, -5.276061058044434, -0.7989053726196289, -0.38439270853996277, -0.08648347109556198, -0.07033175975084305, -0.512117862701416]",-19.047057062387466,16,▁I|▁know|▁that|▁Lisa|▁built|▁a|▁house|.|▁It|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_know,I know that Lisa built a house. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -10.091588020324707, -9.198535919189453, -1.5741286277770996, -3.703660249710083, -3.2558040618896484, -2.9696030616760254, -1.7047055959701538, -0.005183471366763115, -2.6380691528320312, -1.7923734188079834, -2.030628204345703, -1.3605437278747559, -1.2415584325790405]",-13.742665065452456,16,▁I|▁know|▁that|▁Lisa|▁built|▁a|▁house|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
16_house_doubt,I doubt that Lisa built a house. It is the most beautiful building I have ever seen.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -10.51730728149414, -10.241446495056152, -1.7740269899368286, -3.5990149974823, -2.4350321292877197, -3.0303540229797363, -2.0912017822265625, -4.234673023223877, -4.115522384643555, -3.529412269592285, -4.443248271942139, -1.0266388654708862, -0.45524874329566956, -0.2046526074409485, -0.10593310743570328, -0.6527234315872192]",-23.88960850983858,16,▁I|▁doubt|▁that|▁Lisa|▁built|▁a|▁house|.|▁It|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_doubt,I doubt that Lisa built a house. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -10.51730728149414, -10.241446495056152, -1.7740269899368286, -3.5990149974823, -2.4350321292877197, -3.0303540229797363, -1.768045425415039, -0.013938231393694878, -2.5434646606445312, -2.389209747314453, -3.2562496662139893, -0.9976919293403625, -1.3794206380844116]",-15.378374321386218,16,▁I|▁doubt|▁that|▁Lisa|▁built|▁a|▁house|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
16_house_modal,Lisa wants to build a house and it is the most beautiful building I have ever seen.,modal,it,"[-7.8916707038879395, -0.39619308710098267, -5.608129501342773, -0.8220405578613281, -3.091533660888672, -2.9213290214538574, -4.830255508422852, -1.921349048614502, -3.2133758068084717, -3.0294911861419678, -2.1533639430999756, -4.69596529006958, -2.1109261512756348, -0.45740222930908203, -0.13026638329029083, -0.06800100207328796, -0.4649249017238617]",-23.075321450829506,16,▁Lisa|▁wants|▁to|▁build|▁a|▁house|▁and|▁it|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_modal,Lisa wants to build a house and it's not a big deal.,modal,subj,"[-7.8916707038879395, -0.39619308710098267, -5.608129501342773, -0.8220405578613281, -3.091533660888672, -2.9213290214538574, -4.830255508422852, -1.799522876739502, -0.02301061525940895, -2.4563465118408203, -2.506437301635742, -3.462279796600342, -1.038668155670166, -1.1671029329299927]",-17.283623699098825,16,▁Lisa|▁wants|▁to|▁build|▁a|▁house|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
16_house_managed,Lisa managed to build a house. It is the most beautiful building I have ever seen.,managed,it,"[-10.946480751037598, -0.27673929929733276, -6.122098445892334, -0.8106327056884766, -4.657400131225586, -3.1804561614990234, -3.260512590408325, -2.3179895877838135, -3.2737832069396973, -3.0091991424560547, -1.4188703298568726, -4.2283711433410645, -1.3622146844863892, -0.3878978490829468, -0.13491079211235046, -0.08420302718877792, -0.6332592368125916]",-20.111211590468884,16,▁Lisa|▁managed|▁to|▁build|▁a|▁house|.|▁It|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_managed,Lisa managed to build a house. It's not a big deal.,managed,subj,"[-10.946480751037598, -0.27673929929733276, -6.122098445892334, -0.8106327056884766, -4.657400131225586, -3.1804561614990234, -3.260512590408325, -2.9431097507476807, -0.006187094375491142, -2.127627372741699, -1.6470474004745483, -1.7451034784317017, -3.3670380115509033, -1.8510518074035645]",-16.947677506133914,16,▁Lisa|▁managed|▁to|▁build|▁a|▁house|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
16_house_failed,Lisa failed to build a house. It is the most beautiful building I have ever seen.,failed,it,"[-10.709182739257812, -0.3091404438018799, -7.512981414794922, -1.2183791399002075, -5.1134514808654785, -2.579303741455078, -3.541682720184326, -2.0137863159179688, -3.342499256134033, -3.790046215057373, -3.3273003101348877, -3.5424909591674805, -1.8792117834091187, -0.45456331968307495, -0.17112380266189575, -0.11972886323928833, -0.796493411064148]",-22.978926956653595,16,▁Lisa|▁failed|▁to|▁build|▁a|▁house|.|▁It|▁is|▁the|▁most|▁beautiful|▁building|▁I|▁have|▁ever|▁seen|.
16_house_failed,Lisa failed to build a house. It's not a big deal.,failed,subj,"[-10.709182739257812, -0.3091404438018799, -7.512981414794922, -1.2183791399002075, -5.1134514808654785, -2.579303741455078, -3.541682720184326, -3.1960582733154297, -0.01650173030793667, -2.0854806900024414, -2.39542293548584, -3.465325355529785, -0.6332271695137024, -1.2920771837234497]",-16.62577605806291,16,▁Lisa|▁failed|▁to|▁build|▁a|▁house|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
